mdb,partei,link
https://www.bundestag.de/abgeordnete/biografien/H/hess_martin-857490, AfD,"[{'title': 'homepage', 'url': 'https://www.martinhess-afd.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Martin.Hess.AfD/'}, {'title': 'twitter', 'url': 'https://twitter.com/martin_hess_afd'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/martinhess.afd'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hessel_katja-857474, FDP,"[{'title': 'homepage', 'url': 'http://www.katja-hessel.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/HesselKatja'}, {'title': 'twitter', 'url': 'https://twitter.com/fdp_hessel'}, {'title': 'linkedin', 'url': 'https://de.linkedin.com/in/katja-hessel'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/hesselkatja'}]"
https://www.bundestag.de/abgeordnete/biografien/H/heveling_ansgar-857460, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.ansgar-heveling.de'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hierl_susanne-860324, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.susanne-hierl.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/susanne.hierl.9'}, {'title': 'twitter', 'url': 'http://twitter.com/hierlsusanne'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/susanne-hierl-713050b1'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/susanne.hierl'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hilse_karsten-857458, AfD,"[{'title': 'facebook', 'url': 'https://www.facebook.com/pg/Karsten.Hilse.Politiker/about/?ref=page_internal'}, {'title': 'twitter', 'url': 'https://twitter.com/Karsten_Hilse'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hirte_christian-857492, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.christian-hirte.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ChristianHirteMdB'}, {'title': 'twitter', 'url': 'http://www.twitter.com/christianhirte'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/christian-hirte'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/christianhirtemdb'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hitschler_thomas-857396, SPD,"[{'title': 'homepage', 'url': 'http://www.thomas-hitschler.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/thomashitschler'}, {'title': 'twitter', 'url': 'https://twitter.com/thomashitschler'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/thomashitschler'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hocker_gero-857472, FDP,"[{'title': 'homepage', 'url': 'https://www.gero-hocker.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/hockergero/'}, {'title': 'twitter', 'url': 'https://www.twitter.com/GeroHocker'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/gerohocker'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hoechst_nicole-857424, AfD,"[{'title': 'homepage', 'url': 'https://nicole-hoechst.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/hoechstmdb'}, {'title': 'twitter', 'url': 'https://twitter.com/Nicole_Hoechst'}, {'title': 'Instagram', 'url': 'https://instagram.com/hoechstnicole'}, {'title': 'Telegram', 'url': 'http://t.me/nicolehoechstmdb'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hoeferlin_manuel-857484, FDP,"[{'title': 'homepage', 'url': 'https://mhoeferlin.abgeordnete.fdpbt.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Hoeferlin'}, {'title': 'twitter', 'url': 'https://twitter.com/ManuelHoeferlin'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/manuelhoeferlin'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/ManuelHoeferlin/'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hoenel_bruno-861328, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://bruno-hoenel.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/BrunoHoenel.Gruene/'}, {'title': 'twitter', 'url': 'https://twitter.com/Bruno_Hoenel'}, {'title': 'linkedin', 'url': 'https://de.linkedin.com/in/brunohoenel'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/bruno.hoenel/'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hoffmann_alexander-857494, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.alexander-hoffmann.org'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hoffmann_bettina-857468, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.bettina-hoffmann.info'}, {'title': 'facebook', 'url': 'http://www.facebook.com/dr.bettina.hoffmann'}, {'title': 'twitter', 'url': 'https://twitter.com/bhoffmann_mdb'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/dr.bettina.hoffmann'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hoffmann_christoph-857402, FDP,"[{'title': 'homepage', 'url': 'https://www.dr-christoph-hoffmann.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/dr.christoph.hoffmann.fdp'}, {'title': 'twitter', 'url': 'https://twitter.com/HoffmannForest'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/christoph.hoffmann.mdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hofreiter_anton-857482, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.toni-hofreiter.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/anton.hofreiter/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/toni_hofreiter/'}, {'title': 'youtube', 'url': 'https://www.youtube.com/user/tonihofreiter'}]"
https://www.bundestag.de/abgeordnete/biografien/H/holm_leif-857480, AfD,"[{'title': 'homepage', 'url': 'https://www.leif-erik-holm.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/leiferikholm2/'}, {'title': 'twitter', 'url': 'https://twitter.com/Leif_Erik_Holm'}, {'title': 'youtube', 'url': 'https://www.youtube.com/c/leiferikholm-afd'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hoppenstedt_hendrik-857418, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.hendrik-hoppenstedt.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/HendrikHoppenstedt'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/hendrikhoppenstedt'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hoppermann_franziska-860600, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.franziska-hoppermann.de'}, {'title': 'twitter', 'url': 'https://www.twitter.com/FHoppermann'}, {'title': 'Instagram', 'url': 'https://instagram.com/franziskahoppermann.cdu'}, {'title': 'facebook', 'url': 'https://www.facebook.com/f.hoppermann'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hostert_jasmina-860128, SPD,"[{'title': 'homepage', 'url': 'https://www.jasmina-hostert.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/jasminahostert'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/jasminahostert'}, {'title': 'facebook', 'url': 'https://www.facebook.com/jasmina.hostert'}]"
https://www.bundestag.de/abgeordnete/biografien/H/houben_reinhard-857414, FDP,"[{'title': 'homepage', 'url': 'https://www.reinhard-houben.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ReinhardKoeln'}, {'title': 'twitter', 'url': 'https://twitter.com/HoubenReinhard'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/reinhardhouben'}]"
https://www.bundestag.de/abgeordnete/biografien/H/huber_johannes-857428, fraktionslos,"[{'title': 'homepage', 'url': 'http://www.johanneshuber.bayern'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Johannes.Huber.AfD/'}, {'title': 'twitter', 'url': 'https://twitter.com/Huber_AfD?lang=de'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hubertz_verena-861188, SPD,"[{'title': 'homepage', 'url': 'https://verena-hubertz.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/verenahubertz'}, {'title': 'facebook', 'url': 'https://www.facebook.com/verenahubertz.spd'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/verenahubertz/'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/verena-hubertz-baa2aaa4/'}]"
https://www.bundestag.de/abgeordnete/biografien/H/huempfer_markus-860292, SPD,"[{'title': 'homepage', 'url': 'https://www.markus-huempfer.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/markushuempfer'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/markushuempfer/'}, {'title': 'youtube', 'url': 'www.youtube.com/channel/UCZGVDjjWAYSzTBYYSLDHNqg'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hueppe_hubert-860964, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.huberthueppe.de/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/huberthueppe/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/hubert.hueppe/'}]"
https://www.bundestag.de/abgeordnete/biografien/H/hunko_andrej-857404, Die Linke,"[{'title': 'homepage', 'url': 'http://www.andrej-hunko.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/andrej.hunko/'}, {'title': 'twitter', 'url': 'https://twitter.com/andrejhunko'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/andrejhunko/'}]"
https://www.bundestag.de/abgeordnete/biografien/H/huy_gerrit-860640, AfD,"[{'title': 'homepage', 'url': 'https://gerrithuy.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/gerrithuy.afd'}, {'title': 'twitter', 'url': 'https://twitter.com/GerritHuy'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/gerrithuy.afd/'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCZJFECewSRnXpiZ1Ndmhnhg'}, {'title': 'Telegram', 'url': 'https://t.me/gerrithuy'}, {'title': 'Gettr', 'url': 'https://www.gettr.com/user/gerrithuy'}, {'title': 'tiktok', 'url': 'https://www.tiktok.com/@gerrithuy?lang=de-DE'}]"
https://www.bundestag.de/abgeordnete/biografien/I/in_der_beek_olaf-857498, FDP,"[{'title': 'homepage', 'url': 'http://www.olafinderbeek.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/olafinderbeek/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/olafinderbeekmdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/I/irlstorfer_erich-857500, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.irlstorfer.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ErichIrlstorferMdB'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/erich-irlstorfer-262860217'}, {'title': 'Instagram', 'url': 'https://instagram.coom/irlstorfer.mdb?utm_medium=copy_link'}]"
https://www.bundestag.de/abgeordnete/biografien/J/jacobi_fabian-857514, AfD,"[{'title': 'homepage', 'url': 'https://www.fabian-jacobi.de'}]"
https://www.bundestag.de/abgeordnete/biografien/J/janecek_dieter-857506, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.dieterjanecek.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/DieterJanecekBundestag/'}, {'title': 'twitter', 'url': 'https://www.twitter.com/DJanecek'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/dieter-janecek-34b005211'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/dieterjanecek'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCVaa4zapJP6xKg0dFRgX3Bw'}]"
https://www.bundestag.de/abgeordnete/biografien/J/janich_steffen-860662, AfD,"[{'title': 'homepage', 'url': 'https://www.steffenjanich.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/SteffenJanichAfD'}]"
https://www.bundestag.de/abgeordnete/biografien/J/janssen_anne-860798, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.annejanssen.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/annejanssen2021/'}, {'title': 'Instagram', 'url': 'https://instagram.com/anne_janssen_26'}]"
https://www.bundestag.de/abgeordnete/biografien/J/jarzombek_thomas-857510, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.jarzombek.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/thjarzombek'}, {'title': 'twitter', 'url': 'https://twitter.com/tj_tweets'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/jarzombek'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/thomas_jarzombek'}]"
https://www.bundestag.de/abgeordnete/biografien/J/jensen_gyde-857518, FDP,"[{'title': 'homepage', 'url': 'http://www.gyde-jensen.com'}, {'title': 'facebook', 'url': 'http://www.facebook.com/JensenGyde'}, {'title': 'twitter', 'url': 'https://twitter.com/gydej?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/gydejensen/'}]"
https://www.bundestag.de/abgeordnete/biografien/J/jongen_marc-857508, AfD,"[{'title': 'homepage', 'url': 'https://marcjongen.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Dr.MarcJongen/'}, {'title': 'twitter', 'url': 'https://twitter.com/marc_jongen'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/dr.marc.jongen.mdb/'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCOl2qmTlThCnBgCsZKOMW6A/featured'}]"
https://www.bundestag.de/abgeordnete/biografien/J/jung_andreas-857502, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.andreas-jung.info'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/andreasjung.kn'}]"
https://www.bundestag.de/abgeordnete/biografien/J/jung_ingmar-857512, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.ingmar-jung.de'}]"
https://www.bundestag.de/abgeordnete/biografien/J/junge_frank-857516, SPD,"[{'title': 'homepage', 'url': 'https://www.frank-junge.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/frankjunge'}, {'title': 'twitter', 'url': 'https://twitter.com/jungeinberlin'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/frank.junge/'}]"
https://www.bundestag.de/abgeordnete/biografien/J/juratovic_josip-857504, SPD,"[{'title': 'homepage', 'url': 'http://www.juratovic.de'}, {'title': 'twitter', 'url': 'http://twitter.com/josip_juratovic'}, {'title': 'facebook', 'url': 'https://www.facebook.com/josipjuratovic'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/josip.mdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/J/jurisch_ann-860692, FDP,"[{'title': 'homepage', 'url': 'https://www.avjurisch.de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/avjurisch/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/avjurisch'}, {'title': 'linkedin', 'url': 'ttps://ch.linkedin.com/in/dr-ann-veruschka-jurisch'}]"
https://www.bundestag.de/abgeordnete/biografien/K/kaczmarek_oliver-863312, SPD,"[{'title': 'homepage', 'url': 'http://www.oliver-kaczmarek.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/OliverKaczmarekMdB/'}, {'title': 'twitter', 'url': 'https://twitter.com/KaczmarekOliver'}]"
https://www.bundestag.de/abgeordnete/biografien/K/kaddor_lamya-860914, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://lamya-kaddor.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/LamyaKaddor'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/lamyakaddor/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/lamya.kaddor'}]"
https://www.bundestag.de/abgeordnete/biografien/K/kaiser_elisabeth-863132, SPD,"[{'title': 'homepage', 'url': 'https://elisabeth-kaiser.info/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ElisabethKaiserTH/'}, {'title': 'twitter', 'url': 'https://twitter.com/kaiser_spd'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/elisabeth_kaiser_th/'}]"
https://www.bundestag.de/abgeordnete/biografien/K/kappert-gonther_kirsten-857550, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://kappertgonther.de/'}, {'title': 'facebook', 'url': 'https://de-de.facebook.com/KappertGonther/'}]"
https://www.bundestag.de/abgeordnete/biografien/K/karaahmetoglu_macit-860182, SPD,"[{'title': 'homepage', 'url': 'https://www.macit-mdb.de'}, {'title': 'twitter', 'url': 'https://twitter.com/macit_spd'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/macit.spd/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/macit.spd'}]"
https://www.bundestag.de/abgeordnete/biografien/K/karliczek_anja-857544, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.anja-karliczek.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/anja.karliczek'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/anja.karliczek/'}]"
https://www.bundestag.de/abgeordnete/biografien/K/kasper_carlos-861280, SPD,"[{'title': 'homepage', 'url': 'https://carlos-kasper.spd.de/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/car.los.kasper/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/CarlosKasperSPD/'}]"
https://www.bundestag.de/abgeordnete/biografien/K/kassautzki_anna-860822, SPD,"[{'title': 'homepage', 'url': 'https://annakassautzki.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/annakassautzki'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/annakassautzki/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/annakassautzki'}]"
https://www.bundestag.de/abgeordnete/biografien/K/katzmarek_gabriele-857596, SPD,"[{'title': 'homepage', 'url': 'http://www.gabriele-katzmarek.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/GabrieleKatzmarek'}, {'title': 'twitter', 'url': 'https://twitter.com/GabyKatzmarek'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/gabrielekatzmarek.spd/'}]"
https://www.bundestag.de/abgeordnete/biografien/K/kaufmann_malte-860720, AfD,"[{'title': 'homepage', 'url': 'https://www.malte-kaufmann.de'}, {'title': 'twitter', 'url': 'https://twitter.com/MalteKaufmann'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/malte.kaufmann'}, {'title': 'facebook', 'url': 'https://www.facebook.com/kaufmannmalte'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/maltekaufmann'}, {'title': 'youtube', 'url': 'https://www.youtube.com/user/maltekaufmann'}]"
https://www.bundestag.de/abgeordnete/biografien/K/kaufmann_michael-860722, AfD,"[{'title': 'homepage', 'url': 'https://www.kaufmann-michael.de'}, {'title': 'facebook', 'url': 'https://facebook.com/AfDKaufmann'}, {'title': 'twitter', 'url': 'https://twitter.com/KaufmannAfD'}, {'title': 'Instagram', 'url': 'https://instagram.com/Kaufmannafd'}, {'title': 'Telegram', 'url': 'https://t.me/KaufmannAfD'}]"
https://www.bundestag.de/abgeordnete/biografien/K/keller_rainer-861916, AfD,no_data
https://www.bundestag.de/abgeordnete/biografien/K/kellner_michael-860560, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.michael-kellner.info'}, {'title': 'twitter', 'url': 'https://twitter.com/MiKellner'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/mi.kellner'}]"
https://www.bundestag.de/abgeordnete/biografien/K/kemmer_ronja-857538, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.ronja-kemmer.de/'}, {'title': 'facebook', 'url': 'http://facebook.com/ronjakemmer'}, {'title': 'twitter', 'url': 'http://twitter.com/ronjakemmer'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/ronjakemmer'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCxdXLsvSFxc1E-brjl9EFOw'}]"
